entity_id,source_id,notes,created_by,updated_by
366ae077-d466-4dfc-ad10-e397e3209535,4,Channel geometry and attributes for C+AF8-CSM051,1,
366ae077-d466-4dfc-ad10-e397e3209535,3,Flow variable definitions for channel C+AF8-CSM051,1,
9f5fcdfe-8811-47db-96b7-d710e47890d3,4,Channel geometry and attributes for C+AF8-CSM052,1,
9f5fcdfe-8811-47db-96b7-d710e47890d3,3,Flow variable definitions for channel C+AF8-CSM052,1,
1f4dfbab-226a-405d-ba4c-096bf19dd65b,4,Channel geometry and attributes for C+AF8-CST004,1,
1f4dfbab-226a-405d-ba4c-096bf19dd65b,3,Flow variable definitions for channel C+AF8-CST004,1,
0d9f390a-e115-4e73-b715-d2a22c9b1a12,4,Channel geometry and attributes for C+AF8-CSTIC,1,
0d9f390a-e115-4e73-b715-d2a22c9b1a12,3,Flow variable definitions for channel C+AF8-CSTIC,1,
d65c3f6f-654f-48f5-93ea-f000119cd570,4,Channel geometry and attributes for C+AF8-CVT000,1,
d65c3f6f-654f-48f5-93ea-f000119cd570,3,Flow variable definitions for channel C+AF8-CVT000,1,
fde1f1e6-4b81-48b1-a9df-28f58db9a02f,4,Channel geometry and attributes for C+AF8-CVT005,1,
fde1f1e6-4b81-48b1-a9df-28f58db9a02f,3,Flow variable definitions for channel C+AF8-CVT005,1,
1d903fba-9fcd-4dfb-a087-7fbe9743756b,4,Channel geometry and attributes for C+AF8-CVT009,1,
1d903fba-9fcd-4dfb-a087-7fbe9743756b,3,Flow variable definitions for channel C+AF8-CVT009,1,
2b5546d8-7f50-4a93-9470-724b801a1195,4,Channel geometry and attributes for C+AF8-CVY009,1,
2b5546d8-7f50-4a93-9470-724b801a1195,3,Flow variable definitions for channel C+AF8-CVY009,1,
f121777c-6180-4ee5-a755-8b1a7b63e8c3,4,Channel geometry and attributes for C+AF8-CWD003,1,
f121777c-6180-4ee5-a755-8b1a7b63e8c3,3,Flow variable definitions for channel C+AF8-CWD003,1,
a844d093-2165-4db6-82da-ff1783ef8372,4,Channel geometry and attributes for C+AF8-CWD004,1,
a844d093-2165-4db6-82da-ff1783ef8372,3,Flow variable definitions for channel C+AF8-CWD004,1,
c8894e0c-a304-4daf-a06e-ae7f5366c64e,4,Channel geometry and attributes for C+AF8-CWD009,1,
c8894e0c-a304-4daf-a06e-ae7f5366c64e,3,Flow variable definitions for channel C+AF8-CWD009,1,
81794bd4-99da-4dda-80d6-e08bc2a9642f,4,Channel geometry and attributes for C+AF8-CWD013,1,
81794bd4-99da-4dda-80d6-e08bc2a9642f,3,Flow variable definitions for channel C+AF8-CWD013,1,
8b4fb2ec-26fb-4db5-b652-a5b17c3164b7,4,Channel geometry and attributes for C+AF8-CWD018,1,
8b4fb2ec-26fb-4db5-b652-a5b17c3164b7,3,Flow variable definitions for channel C+AF8-CWD018,1,
4d499675-46b6-4cc1-b84a-da09d5e506b0,4,Channel geometry and attributes for C+AF8-CWD022,1,
4d499675-46b6-4cc1-b84a-da09d5e506b0,3,Flow variable definitions for channel C+AF8-CWD022,1,
bcb45bc8-900a-4ddf-9e48-f3c74a54774d,4,Channel geometry and attributes for C+AF8-CYN009,1,
bcb45bc8-900a-4ddf-9e48-f3c74a54774d,3,Flow variable definitions for channel C+AF8-CYN009,1,
987d4d23-345f-433e-9333-bb205386640f,4,Channel geometry and attributes for C+AF8-CYN010,1,
987d4d23-345f-433e-9333-bb205386640f,3,Flow variable definitions for channel C+AF8-CYN010,1,
68bdbe1a-1efd-4812-853c-09d44567c2a2,4,Channel geometry and attributes for C+AF8-DAVIS,1,
68bdbe1a-1efd-4812-853c-09d44567c2a2,3,Flow variable definitions for channel C+AF8-DAVIS,1,
7d7ef611-994a-4b4d-9e48-e3ba9cdd1a5b,4,Channel geometry and attributes for C+AF8-DBC014,1,
7d7ef611-994a-4b4d-9e48-e3ba9cdd1a5b,3,Flow variable definitions for channel C+AF8-DBC014,1,
28e3bb24-34d7-4932-8c19-c780feb59bc3,4,Channel geometry and attributes for C+AF8-DBC024,1,
28e3bb24-34d7-4932-8c19-c780feb59bc3,3,Flow variable definitions for channel C+AF8-DBC024,1,
52533c70-743d-42ee-8bcc-f2e0cf9ae183,4,Channel geometry and attributes for C+AF8-DCC008,1,
52533c70-743d-42ee-8bcc-f2e0cf9ae183,3,Flow variable definitions for channel C+AF8-DCC008,1,
62a23261-3831-489c-9a0d-10d6898810a3,4,Channel geometry and attributes for C+AF8-DCC009,1,
62a23261-3831-489c-9a0d-10d6898810a3,3,Flow variable definitions for channel C+AF8-DCC009,1,
110dc96c-9c82-4d43-9378-f1d4aa1df4a6,4,Channel geometry and attributes for C+AF8-DCC010,1,
110dc96c-9c82-4d43-9378-f1d4aa1df4a6,3,Flow variable definitions for channel C+AF8-DCC010,1,
a755f9f8-49d5-4881-9071-2b25b476c8ca,4,Channel geometry and attributes for C+AF8-DCK012,1,
a755f9f8-49d5-4881-9071-2b25b476c8ca,3,Flow variable definitions for channel C+AF8-DCK012,1,
a390a58b-f53a-4b56-be5e-d6124937df72,4,Channel geometry and attributes for C+AF8-DCM019,1,
a390a58b-f53a-4b56-be5e-d6124937df72,3,Flow variable definitions for channel C+AF8-DCM019,1,
b7a842e4-c6a9-443d-b657-7150d420cb02,4,Channel geometry and attributes for C+AF8-DCM027,1,
b7a842e4-c6a9-443d-b657-7150d420cb02,3,Flow variable definitions for channel C+AF8-DCM027,1,
c97df473-58ab-49a3-82e9-edb6a18a4fe2,4,Channel geometry and attributes for C+AF8-DCT050,1,
c97df473-58ab-49a3-82e9-edb6a18a4fe2,3,Flow variable definitions for channel C+AF8-DCT050,1,
fab7779a-6d25-4802-a516-f51b42006264,4,Channel geometry and attributes for C+AF8-DED003,1,
fab7779a-6d25-4802-a516-f51b42006264,3,Flow variable definitions for channel C+AF8-DED003,1,
1b6c648f-079a-4e15-b797-2d2d4ba4811c,4,Channel geometry and attributes for C+AF8-DED010,1,
1b6c648f-079a-4e15-b797-2d2d4ba4811c,3,Flow variable definitions for channel C+AF8-DED010,1,
afa98875-6bdb-4d90-a3ff-88a2c95a0ae6,4,Channel geometry and attributes for C+AF8-DED012,1,
afa98875-6bdb-4d90-a3ff-88a2c95a0ae6,3,Flow variable definitions for channel C+AF8-DED012,1,
16b97b7c-4dfa-4d09-b969-a2441ec51c61,4,Channel geometry and attributes for C+AF8-DED019,1,
16b97b7c-4dfa-4d09-b969-a2441ec51c61,3,Flow variable definitions for channel C+AF8-DED019,1,
dccee0c7-d139-43e3-9310-6ca77520bf3c,4,Channel geometry and attributes for C+AF8-DED025,1,
dccee0c7-d139-43e3-9310-6ca77520bf3c,3,Flow variable definitions for channel C+AF8-DED025,1,
0805d2bf-62ff-4de2-b96d-ce6d8a0fb85c,4,Channel geometry and attributes for C+AF8-DED032,1,
0805d2bf-62ff-4de2-b96d-ce6d8a0fb85c,3,Flow variable definitions for channel C+AF8-DED032,1,
29bf87bd-6154-4acf-ae19-67e769bdc79d,4,Channel geometry and attributes for C+AF8-DED035,1,
29bf87bd-6154-4acf-ae19-67e769bdc79d,3,Flow variable definitions for channel C+AF8-DED035,1,
af915ab8-c547-4f57-babe-c19c352551e0,4,Channel geometry and attributes for C+AF8-DED038,1,
af915ab8-c547-4f57-babe-c19c352551e0,3,Flow variable definitions for channel C+AF8-DED038,1,
9a957f84-36e8-4b7a-9b53-3c8c1419c313,4,Channel geometry and attributes for C+AF8-DED044,1,
9a957f84-36e8-4b7a-9b53-3c8c1419c313,3,Flow variable definitions for channel C+AF8-DED044,1,
b6ddc666-21bc-49d5-966c-0bc31de4ebda,4,Channel geometry and attributes for C+AF8-DEE020,1,
b6ddc666-21bc-49d5-966c-0bc31de4ebda,3,Flow variable definitions for channel C+AF8-DEE020,1,
96d3d1a2-14b5-4580-b1fb-cd3bd612826d,4,Channel geometry and attributes for C+AF8-DEE023,1,
96d3d1a2-14b5-4580-b1fb-cd3bd612826d,3,Flow variable definitions for channel C+AF8-DEE023,1,
9f0809a6-62ef-45fb-8628-921846c2851d,4,Channel geometry and attributes for C+AF8-DELVE,1,
9f0809a6-62ef-45fb-8628-921846c2851d,3,Flow variable definitions for channel C+AF8-DELVE,1,
0ba52b9b-35a5-4ed4-8d6f-05d4c0e4f1c8,4,Channel geometry and attributes for C+AF8-DER001,1,
0ba52b9b-35a5-4ed4-8d6f-05d4c0e4f1c8,3,Flow variable definitions for channel C+AF8-DER001,1,
10c3e8fb-8a40-4482-9446-92905a10a336,4,Channel geometry and attributes for C+AF8-DER002,1,
10c3e8fb-8a40-4482-9446-92905a10a336,3,Flow variable definitions for channel C+AF8-DER002,1,
a2389614-8e19-40d8-8696-31b98d3d6770,4,Channel geometry and attributes for C+AF8-DER004,1,
a2389614-8e19-40d8-8696-31b98d3d6770,3,Flow variable definitions for channel C+AF8-DER004,1,
712f971b-6fea-4cf8-885a-b5bf0efa64a3,4,Channel geometry and attributes for C+AF8-DER011,1,
712f971b-6fea-4cf8-885a-b5bf0efa64a3,3,Flow variable definitions for channel C+AF8-DER011,1,
9a00baf7-aec7-429b-b13a-644f50625317,4,Channel geometry and attributes for C+AF8-DER018,1,
9a00baf7-aec7-429b-b13a-644f50625317,3,Flow variable definitions for channel C+AF8-DER018,1,
edde2adc-3dc6-4599-ad91-2b44a0e0adca,4,Channel geometry and attributes for C+AF8-DER022,1,
edde2adc-3dc6-4599-ad91-2b44a0e0adca,3,Flow variable definitions for channel C+AF8-DER022,1,
11d1c26d-48ba-4a84-a827-3400621ff617,4,Channel geometry and attributes for C+AF8-DER027,1,
11d1c26d-48ba-4a84-a827-3400621ff617,3,Flow variable definitions for channel C+AF8-DER027,1,
ba16d052-4c26-442d-8bcb-24eac7d17a67,4,Channel geometry and attributes for C+AF8-DES006,1,
ba16d052-4c26-442d-8bcb-24eac7d17a67,3,Flow variable definitions for channel C+AF8-DES006,1,
350502d3-02bc-4c8f-badf-09e467cad00c,4,Channel geometry and attributes for C+AF8-DFF005,1,
350502d3-02bc-4c8f-badf-09e467cad00c,3,Flow variable definitions for channel C+AF8-DFF005,1,
856ca22e-eeb8-4c44-946b-144860c91762,4,Channel geometry and attributes for C+AF8-DHC001,1,
856ca22e-eeb8-4c44-946b-144860c91762,3,Flow variable definitions for channel C+AF8-DHC001,1,
f5923d98-c02e-42f1-87f9-a5ec9cfa31b0,4,Channel geometry and attributes for C+AF8-DHC021,1,
f5923d98-c02e-42f1-87f9-a5ec9cfa31b0,3,Flow variable definitions for channel C+AF8-DHC021,1,
0d527ba1-8e67-4720-9b64-b0d17109f877,4,Channel geometry and attributes for C+AF8-DMC000,1,
0d527ba1-8e67-4720-9b64-b0d17109f877,3,Flow variable definitions for channel C+AF8-DMC000,1,
79387193-fead-4cf1-9dc5-ff1c61de097f,4,Channel geometry and attributes for C+AF8-DMC000+AF8-CVP+AF8-DELTA,1,
79387193-fead-4cf1-9dc5-ff1c61de097f,3,Flow variable definitions for channel C+AF8-DMC000+AF8-CVP+AF8-DELTA,1,
feeff14e-7600-4bbe-a1f3-adfd7ff9f952,4,Channel geometry and attributes for C+AF8-DMC003,1,
feeff14e-7600-4bbe-a1f3-adfd7ff9f952,3,Flow variable definitions for channel C+AF8-DMC003,1,
8b8888ee-6860-4040-ad7a-710132e5b65c,4,Channel geometry and attributes for C+AF8-DMC007,1,
8b8888ee-6860-4040-ad7a-710132e5b65c,3,Flow variable definitions for channel C+AF8-DMC007,1,
ce4d0ce2-8abc-4fa8-b1a9-598e4769c7cb,4,Channel geometry and attributes for C+AF8-DMC011,1,
ce4d0ce2-8abc-4fa8-b1a9-598e4769c7cb,3,Flow variable definitions for channel C+AF8-DMC011,1,
d68dbb38-a6f4-4501-b94b-65199e88ff4b,4,Channel geometry and attributes for C+AF8-DMC016,1,
d68dbb38-a6f4-4501-b94b-65199e88ff4b,3,Flow variable definitions for channel C+AF8-DMC016,1,
ce705dc9-fc34-498b-bad6-6c6f590991d0,4,Channel geometry and attributes for C+AF8-DMC021,1,
ce705dc9-fc34-498b-bad6-6c6f590991d0,3,Flow variable definitions for channel C+AF8-DMC021,1,
0c148533-222a-4ea6-badc-20382e0cb54b,4,Channel geometry and attributes for C+AF8-DMC024,1,
0c148533-222a-4ea6-badc-20382e0cb54b,3,Flow variable definitions for channel C+AF8-DMC024,1,
09709a13-362c-470c-a3b4-ee69d4356ede,4,Channel geometry and attributes for C+AF8-DMC030,1,
09709a13-362c-470c-a3b4-ee69d4356ede,3,Flow variable definitions for channel C+AF8-DMC030,1,
b59f5a4e-dbe7-455a-bfc0-43f203db36b6,4,Channel geometry and attributes for C+AF8-DMC034,1,
b59f5a4e-dbe7-455a-bfc0-43f203db36b6,3,Flow variable definitions for channel C+AF8-DMC034,1,
9f9cc7e8-3e2e-4aa7-8c4f-20913b07307b,4,Channel geometry and attributes for C+AF8-DMC039,1,
9f9cc7e8-3e2e-4aa7-8c4f-20913b07307b,3,Flow variable definitions for channel C+AF8-DMC039,1,
a8917eb1-cecf-4d21-8e02-2dbf5a5786c1,4,Channel geometry and attributes for C+AF8-DMC044,1,
a8917eb1-cecf-4d21-8e02-2dbf5a5786c1,3,Flow variable definitions for channel C+AF8-DMC044,1,
13cd907e-0e64-40e9-9e15-9044d8c57d2d,4,Channel geometry and attributes for C+AF8-DMC049,1,
13cd907e-0e64-40e9-9e15-9044d8c57d2d,3,Flow variable definitions for channel C+AF8-DMC049,1,
1755cd8d-0c02-4aa5-9d34-30a300c21b94,4,Channel geometry and attributes for C+AF8-DMC054,1,
1755cd8d-0c02-4aa5-9d34-30a300c21b94,3,Flow variable definitions for channel C+AF8-DMC054,1,
e6f1a55d-bed1-457c-ad19-74a9f6f59111,4,Channel geometry and attributes for C+AF8-DMC058,1,
e6f1a55d-bed1-457c-ad19-74a9f6f59111,3,Flow variable definitions for channel C+AF8-DMC058,1,
da974097-51bd-4996-85ea-9b4e8740dd33,4,Channel geometry and attributes for C+AF8-DMC064,1,
da974097-51bd-4996-85ea-9b4e8740dd33,3,Flow variable definitions for channel C+AF8-DMC064,1,
780de44b-71ec-45b6-95c6-d5a2b7768475,4,Channel geometry and attributes for C+AF8-DMC070,1,
780de44b-71ec-45b6-95c6-d5a2b7768475,3,Flow variable definitions for channel C+AF8-DMC070,1,
14ea73f0-71b5-4d96-a20d-34e1e70aaca9,4,Channel geometry and attributes for C+AF8-DMC074,1,
14ea73f0-71b5-4d96-a20d-34e1e70aaca9,3,Flow variable definitions for channel C+AF8-DMC074,1,
1842ca25-2d73-47b4-96ae-9c67365bf06d,4,Channel geometry and attributes for C+AF8-DMC076,1,
1842ca25-2d73-47b4-96ae-9c67365bf06d,3,Flow variable definitions for channel C+AF8-DMC076,1,
96313102-d6c4-4ce1-89be-acad2943dbb3,4,Channel geometry and attributes for C+AF8-DMC080,1,
96313102-d6c4-4ce1-89be-acad2943dbb3,3,Flow variable definitions for channel C+AF8-DMC080,1,
ec12b820-d1a5-4078-bc6f-da47c17d8ecd,4,Channel geometry and attributes for C+AF8-DMC085,1,
ec12b820-d1a5-4078-bc6f-da47c17d8ecd,3,Flow variable definitions for channel C+AF8-DMC085,1,
2d962a9e-9b63-4b38-9b7a-9f407540d5c6,4,Channel geometry and attributes for C+AF8-DMC091,1,
2d962a9e-9b63-4b38-9b7a-9f407540d5c6,3,Flow variable definitions for channel C+AF8-DMC091,1,
cdc176d5-c74c-4f4c-83e7-0b77f1591fce,4,Channel geometry and attributes for C+AF8-DMC097,1,
cdc176d5-c74c-4f4c-83e7-0b77f1591fce,3,Flow variable definitions for channel C+AF8-DMC097,1,
f52b6178-e607-40cf-86a1-a6370ba6bf1c,4,Channel geometry and attributes for C+AF8-DMC105,1,
f52b6178-e607-40cf-86a1-a6370ba6bf1c,3,Flow variable definitions for channel C+AF8-DMC105,1,
7b9faf83-d0f8-4724-942a-663a7a2cd1c2,4,Channel geometry and attributes for C+AF8-DMC111,1,
7b9faf83-d0f8-4724-942a-663a7a2cd1c2,3,Flow variable definitions for channel C+AF8-DMC111,1,
aa3c8aa6-d80f-4893-8cf2-6ff8047c0cd4,4,Channel geometry and attributes for C+AF8-DMC116,1,
aa3c8aa6-d80f-4893-8cf2-6ff8047c0cd4,3,Flow variable definitions for channel C+AF8-DMC116,1,
fb62584d-9ae6-4cb1-a57b-0f2eec869f32,4,Channel geometry and attributes for C+AF8-DONLL,1,
fb62584d-9ae6-4cb1-a57b-0f2eec869f32,3,Flow variable definitions for channel C+AF8-DONLL,1,
ddf11957-00dc-4aa5-a42a-49f15025107c,4,Channel geometry and attributes for C+AF8-DPC008,1,
ddf11957-00dc-4aa5-a42a-49f15025107c,3,Flow variable definitions for channel C+AF8-DPC008,1,
2f108cd6-726b-4a03-9854-a27ab7dc4fa6,4,Channel geometry and attributes for C+AF8-DPH008,1,
2f108cd6-726b-4a03-9854-a27ab7dc4fa6,3,Flow variable definitions for channel C+AF8-DPH008,1,
1c2198ad-ab8b-4d31-a287-8af7602b3b8e,4,Channel geometry and attributes for C+AF8-DRC005,1,
1c2198ad-ab8b-4d31-a287-8af7602b3b8e,3,Flow variable definitions for channel C+AF8-DRC005,1,
bcfd2de9-d2e6-47b4-aa88-e1c3f37ae1da,4,Channel geometry and attributes for C+AF8-DRC010,1,
bcfd2de9-d2e6-47b4-aa88-e1c3f37ae1da,3,Flow variable definitions for channel C+AF8-DRC010,1,
60933e04-2cd9-4b49-8684-702cf9f6323d,4,Channel geometry and attributes for C+AF8-DRC012,1,
60933e04-2cd9-4b49-8684-702cf9f6323d,3,Flow variable definitions for channel C+AF8-DRC012,1,
3310e4b7-b66f-48d7-9f88-8101744b1bae,4,Channel geometry and attributes for C+AF8-DRM000,1,
3310e4b7-b66f-48d7-9f88-8101744b1bae,3,Flow variable definitions for channel C+AF8-DRM000,1,
e138b5b6-e35a-4854-a1a3-01ca6f0456a3,4,Channel geometry and attributes for C+AF8-DRM001,1,
e138b5b6-e35a-4854-a1a3-01ca6f0456a3,3,Flow variable definitions for channel C+AF8-DRM001,1,
b276b3e8-74b9-4b22-bb4f-97ca9b25036e,4,Channel geometry and attributes for C+AF8-DRM001+AF8-PGE,1,
b276b3e8-74b9-4b22-bb4f-97ca9b25036e,3,Flow variable definitions for channel C+AF8-DRM001+AF8-PGE,1,
0b18cf7a-cb0b-4987-8044-c16a860a1fc1,4,Channel geometry and attributes for C+AF8-DRM002,1,
0b18cf7a-cb0b-4987-8044-c16a860a1fc1,3,Flow variable definitions for channel C+AF8-DRM002,1,
f00d760f-0d60-49bc-9a96-a925c93ae264,4,Channel geometry and attributes for C+AF8-DRM002+AF8-PGE,1,
f00d760f-0d60-49bc-9a96-a925c93ae264,3,Flow variable definitions for channel C+AF8-DRM002+AF8-PGE,1,
bb52cf0f-0b33-4c48-8f4e-d116835b95c4,4,Channel geometry and attributes for C+AF8-DRM003,1,
bb52cf0f-0b33-4c48-8f4e-d116835b95c4,3,Flow variable definitions for channel C+AF8-DRM003,1,
9a026c52-76e0-46ef-ad35-51ddbe808f04,4,Channel geometry and attributes for C+AF8-DRM003+AF8-PGE,1,
9a026c52-76e0-46ef-ad35-51ddbe808f04,3,Flow variable definitions for channel C+AF8-DRM003+AF8-PGE,1,
ad029222-e9f3-44ca-874e-829cf60602e4,4,Channel geometry and attributes for C+AF8-DRM008,1,
ad029222-e9f3-44ca-874e-829cf60602e4,3,Flow variable definitions for channel C+AF8-DRM008,1,
68bb904d-b91b-4a24-8467-ee81d4da124d,4,Channel geometry and attributes for C+AF8-DRM008+AF8-PGE,1,
68bb904d-b91b-4a24-8467-ee81d4da124d,3,Flow variable definitions for channel C+AF8-DRM008+AF8-PGE,1,
357be779-1c24-4158-a5cf-46db55a50410,4,Channel geometry and attributes for C+AF8-DRM009,1,
357be779-1c24-4158-a5cf-46db55a50410,3,Flow variable definitions for channel C+AF8-DRM009,1,
5681a7bf-1059-4f23-bb42-69ba176491c4,4,Channel geometry and attributes for C+AF8-DRM009+AF8-PGE,1,
5681a7bf-1059-4f23-bb42-69ba176491c4,3,Flow variable definitions for channel C+AF8-DRM009+AF8-PGE,1,
4847e040-faf4-4050-bc77-36c2d138926f,4,Channel geometry and attributes for C+AF8-DRM011,1,
4847e040-faf4-4050-bc77-36c2d138926f,3,Flow variable definitions for channel C+AF8-DRM011,1,
df175af1-9a39-42da-92e7-908c6ab75a00,4,Channel geometry and attributes for C+AF8-DSC008,1,
df175af1-9a39-42da-92e7-908c6ab75a00,3,Flow variable definitions for channel C+AF8-DSC008,1,
5b41ef38-edcb-4d26-9ef8-f8cdda5ed983,4,Channel geometry and attributes for C+AF8-DSC012,1,
5b41ef38-edcb-4d26-9ef8-f8cdda5ed983,3,Flow variable definitions for channel C+AF8-DSC012,1,
ba68bc85-6120-451c-81e8-68479b2b4bcc,4,Channel geometry and attributes for C+AF8-DSC016,1,
ba68bc85-6120-451c-81e8-68479b2b4bcc,3,Flow variable definitions for channel C+AF8-DSC016,1,
225b6953-9919-4bd8-a46a-cd4ae78b718b,4,Channel geometry and attributes for C+AF8-DSC023,1,
225b6953-9919-4bd8-a46a-cd4ae78b718b,3,Flow variable definitions for channel C+AF8-DSC023,1,
51a3d5ca-dee0-47b4-81a1-c462f8c8158f,4,Channel geometry and attributes for C+AF8-DSC026,1,
51a3d5ca-dee0-47b4-81a1-c462f8c8158f,3,Flow variable definitions for channel C+AF8-DSC026,1,
427d7789-f57c-4bb5-8b29-a26bf3dd0524,4,Channel geometry and attributes for C+AF8-DSC028,1,
427d7789-f57c-4bb5-8b29-a26bf3dd0524,3,Flow variable definitions for channel C+AF8-DSC028,1,
c7ef7d4b-d481-4c2b-8418-64aaee9d6d74,4,Channel geometry and attributes for C+AF8-DSC035,1,
c7ef7d4b-d481-4c2b-8418-64aaee9d6d74,3,Flow variable definitions for channel C+AF8-DSC035,1,
0be95de9-d784-4224-82e0-734e1782c3a6,4,Channel geometry and attributes for C+AF8-EBF001,1,
0be95de9-d784-4224-82e0-734e1782c3a6,3,Flow variable definitions for channel C+AF8-EBF001,1,
ea68ca70-2707-431a-ade3-2c60d602a15e,4,Channel geometry and attributes for C+AF8-EBF018,1,
ea68ca70-2707-431a-ade3-2c60d602a15e,3,Flow variable definitions for channel C+AF8-EBF018,1,
049e03e7-c2e1-4ed2-96f4-7fab809d24ca,4,Channel geometry and attributes for C+AF8-EBP001,1,
049e03e7-c2e1-4ed2-96f4-7fab809d24ca,3,Flow variable definitions for channel C+AF8-EBP001,1,
a3081b50-0d02-4387-83e8-41bd5e651a6b,4,Channel geometry and attributes for C+AF8-EBP005,1,
a3081b50-0d02-4387-83e8-41bd5e651a6b,3,Flow variable definitions for channel C+AF8-EBP005,1,
336ae24d-800f-40df-9cfb-467218728dd1,4,Channel geometry and attributes for C+AF8-EBP016,1,
336ae24d-800f-40df-9cfb-467218728dd1,3,Flow variable definitions for channel C+AF8-EBP016,1,
ea4cbd81-e03c-4f6d-900d-fbb139d5d0c8,4,Channel geometry and attributes for C+AF8-EBP019,1,
ea4cbd81-e03c-4f6d-900d-fbb139d5d0c8,3,Flow variable definitions for channel C+AF8-EBP019,1,
0dda8ea9-fa9c-418c-87fe-f5dabeec98e5,4,Channel geometry and attributes for C+AF8-EBP022,1,
0dda8ea9-fa9c-418c-87fe-f5dabeec98e5,3,Flow variable definitions for channel C+AF8-EBP022,1,
28e6c749-f6f5-4d6e-a6d9-506912c1bd03,4,Channel geometry and attributes for C+AF8-EBP030,1,
28e6c749-f6f5-4d6e-a6d9-506912c1bd03,3,Flow variable definitions for channel C+AF8-EBP030,1,
0c54d0e1-9064-44ea-b30c-7810b80913c8,4,Channel geometry and attributes for C+AF8-EBP032,1,
0c54d0e1-9064-44ea-b30c-7810b80913c8,3,Flow variable definitions for channel C+AF8-EBP032,1,
0184572d-0078-476e-b341-0b766227c43e,4,Channel geometry and attributes for C+AF8-EBP033,1,
0184572d-0078-476e-b341-0b766227c43e,3,Flow variable definitions for channel C+AF8-EBP033,1,
4248bf1d-fa32-45b8-b271-b9a5f946e6f0,4,Channel geometry and attributes for C+AF8-EBP041,1,
4248bf1d-fa32-45b8-b271-b9a5f946e6f0,3,Flow variable definitions for channel C+AF8-EBP041,1,
129f936e-33a4-41d8-9bda-b17675830405,4,Channel geometry and attributes for C+AF8-EBP042,1,
129f936e-33a4-41d8-9bda-b17675830405,3,Flow variable definitions for channel C+AF8-EBP042,1,
01a62ba5-9a76-4b9a-8f65-79920933872f,4,Channel geometry and attributes for C+AF8-EBP043,1,
01a62ba5-9a76-4b9a-8f65-79920933872f,3,Flow variable definitions for channel C+AF8-EBP043,1,
663cce04-25c8-4bab-acd7-98eb8d432633,4,Channel geometry and attributes for C+AF8-EBP048,1,
663cce04-25c8-4bab-acd7-98eb8d432633,3,Flow variable definitions for channel C+AF8-EBP048,1,
d63348e5-cb63-4e51-bcab-bbf8da884204,4,Channel geometry and attributes for C+AF8-EBP050,1,
d63348e5-cb63-4e51-bcab-bbf8da884204,3,Flow variable definitions for channel C+AF8-EBP050,1,
031a4ada-b299-4311-9edd-cecc00a5c75c,4,Channel geometry and attributes for C+AF8-ECHOL,1,
031a4ada-b299-4311-9edd-cecc00a5c75c,3,Flow variable definitions for channel C+AF8-ECHOL,1,
